0|000677|20190930|0.005400|20191025|20191120|20191120||||20200203|20200121|1
0|000678|20190930|-0.052300|20191031|20180727|||20191217|0.49|20200203|20200113|8
0|000679|20190930|-0.400000|20191031|20200110|20200113||||20200203|20200131|9
0|000680|20190930|0.072800|20191030|20190624|||||20200203||
0|000681|20190930|0.306600|20191030|20190417|20191213||20190926|-400.00|20191212||
0|000682|20190930|0.132700|20191030|20190910|20190910||||20200203||
0|000683|20190930|0.160000|20191029|20190320|||20190215|-4.00|20200203||
0|000685|20190930|0.500000|20191031|20190225|||||20200203|20200121|1
0|000686|20190930|0.370000|20191029|20190329|||||20200203|20200118|1
0|000687|20190930|-0.179700|20191030|20191107|20191108|20190724|||20200204|20200123|6
0|000688|20190930|0.168300|20191026|20170817||20180411|||20180207|20200111|2
0|000690|20190930|0.220000|20191031|20160216|||20190307|0.02|20200203|20200106|1
0|000691|20190930|-0.020200|20191030|20191104|20191106||||20200203|20200117|6
0|000692|20190930|-0.562400|20191030|20190828|20190830||20190306|-0.02|20200203||
0|000695|20190930|0.029100|20191029|20180504|||20190917|-17.15|20200203|20200122|2
0|000697|20190930|-0.103700|20191029|20181022|20191111||20191227|-150.00|20200204|20200203|6
0|000698|20190930|-0.157000|20191028|20200203|20200203||20190515|-0.35|20190429|20200122|6
0|000700|20190930|0.108100|20191029|20200204|20200123||||20200203|20200122|1
0|000701|20190930|-0.569400|20191023|20190925|20200121||||20200203|20200121|6
0|000702|20190930|0.012300|20191025|20190903|20190904||||20200203|20200121|2
0|000703|20190930|0.780000|20191018|20180102||20181025|||20200203|20200104|1
0|000705|20190930|0.198700|20191026|20200203|20200203||20200121|0.30||20200121|1
0|000707|20190930|-0.030900|20191028|20191011|||||20200204|20200121|2
0|000708|20190930|1.230000|20191023|20190408||20190726|||20200203|20200121|1
0|000709|20190930|0.137000|20191030|20170428|||||20200203|20200116|4
0|000710|20190930|0.883800|20191031|20190201|20191104||20191215|-430.19|20180511|20191031|1
0|000711|20190930|0.030000|20191029|20191029|20200109|20181206|20190704|-1.81|20200203|20200131|6
0|000712|20190930|0.140000|20191029|20191014|||||20200203|20200121|8
0|000713|20190930|0.014100|20191025|20200106|20200107|20181025|20190717|-170.00|20200203||
0|000715|20190930|0.283900|20191024|20190515||20190625|20190328|8091.17|20200203|20191024|1
0|000716|20190930|0.039000|20191029|20200102|20200108||20190711|-0.57|20200203||
0|000717|20190930|0.532900|20191031|20200107|20200107||20190604|-0.10|20200203|20200123|2
0|000718|20190930|0.265600|20191029|20180108|||20190328|2.62|20200203||
0|000719|20190930|0.520000|20191029|20161208|||||||
0|000720|20190930|0.290300|20191029|20190430|20191127||20190329|0.58|20200203|20200122|2
0|000721|20190930|-0.047500|20191019|20190401|||||20200203|20191019|6
0|000722|20190930|0.300000|20191026|20190527|||||20200203||
0|000723|20190930|0.200000|20191030|20190911|20190917|20180327|20191106|-4071.25|20200203||
0|000725|20190930|0.053000|20191031|20190701|||20200123|26.55|20200203||
0|000726|20190930|0.680000|20191030|20151130|||20190221|-0.10||20200123|3
0|000727|20190930|-0.396700|20191030|20190903|20190903||||20200203|20200122|14
0|000728|20190930|0.210000|20191029|20190225|||20190620|0.15|20200203||
0|000729|20190930|0.227000|20191029|20190404|||||20200203||
0|000731|20190930|0.179800|20191031|20190712|||||20200203|20191031|2
0|000732|20190930|0.852200|20191026|20190318|||||20200203||
0|000733|20190930|0.579000|20191031|20190527|20190924||||20200203||
0|000735|20190930|-0.035800|20191026|20190828|20190828|20180524|||20200203|20200118|2
0|000736|20190930|0.310000|20191031|20190605|||20190423|0.78|20200203||
0|000737|20190930|0.003900|20191024|20190829||20180830|||20200203|20200123|6
0|000738|20190930|0.220300|20191025|20190704|||20200102|-497.99|20200203||
